order_id,order_item_id,product_id,price
syn_order_000432,2,syn_prod_00104,438.28
syn_order_000432,3,syn_prod_00173,30.56
syn_order_000432,4,syn_prod_00246,182.94
syn_order_000432,5,syn_prod_00189,365.43
syn_order_000433,1,syn_prod_00144,63.56
syn_order_000433,2,syn_prod_00205,31.97
syn_order_000434,1,syn_prod_00136,28.94
syn_order_000434,2,syn_prod_00164,51.58
syn_order_000435,1,syn_prod_00141,176.72
syn_order_000435,2,syn_prod_00206,70.89
syn_order_000435,3,syn_prod_00207,81.31
syn_order_000436,1,syn_prod_00053,21.22
syn_order_000436,2,syn_prod_00173,7.06
syn_order_000436,3,syn_prod_00155,28.26
syn_order_000436,4,syn_prod_00005,21.89
syn_order_000437,1,syn_prod_00108,162.76
syn_order_000437,2,syn_prod_00147,45.16
syn_order_000438,1,syn_prod_00178,295.13
syn_order_000438,2,syn_prod_00054,103.99
syn_order_000438,3,syn_prod_00263,707.25
syn_order_000438,4,syn_prod_00196,426.76
syn_order_000439,1,syn_prod_00152,109.12
syn_order_000439,2,syn_prod_00204,28.89
syn_order_000439,3,syn_prod_00159,28.05
syn_order_000440,1,syn_prod_00170,22.23
syn_order_000440,2,syn_prod_00217,25.20
syn_order_000441,1,syn_prod_00180,177.81
syn_order_000441,2,syn_prod_00052,32.94
syn_order_000442,1,syn_prod_00179,572.56
syn_order_000442,2,syn_prod_00070,38.09
syn_order_000443,1,syn_prod_00113,94.11
syn_order_000443,2,syn_prod_00018,58.29
syn_order_000444,1,syn_prod_00188,472.27
syn_order_000444,2,syn_prod_00041,58.31
syn_order_000445,1,syn_prod_00069,46.94
syn_order_000445,2,syn_prod_00001,23.13
syn_order_000445,3,syn_prod_00049,91.24
syn_order_000446,1,syn_prod_00033,60.83
syn_order_000446,2,syn_prod_00073,149.42
syn_order_000447,1,syn_prod_00125,215.27
syn_order_000447,2,syn_prod_00141,26.76
syn_order_000447,3,syn_prod_00037,72.26
syn_order_000447,4,syn_prod_00056,60.24
syn_order_000448,1,syn_prod_00109,101.70
syn_order_000448,2,syn_prod_00125,85.18
syn_order_000449,1,syn_prod_00141,180.50
syn_order_000449,2,syn_prod_00205,52.29
syn_order_000450,1,syn_prod_00171,31.04
syn_order_000450,2,syn_prod_00223,65.55
syn_order_000451,1,syn_prod_00090,168.48
syn_order_000451,2,syn_prod_00101,120.62
syn_order_000452,1,syn_prod_00145,137.05
syn_order_000452,2,syn_prod_00209,156.25
syn_order_000452,3,syn_prod_00159,69.73
syn_order_000453,1,syn_prod_00082,114.05
syn_order_000453,2,syn_prod_00095,394.46
syn_order_000453,3,syn_prod_00146,169.62
syn_order_000454,1,syn_prod_00175,41.06
syn_order_000454,2,syn_prod_00214,22.26
syn_order_000454,3,syn_prod_00189,552.72
syn_order_000455,1,syn_prod_00090,131.59
syn_order_000455,2,syn_prod_00096,166.22
syn_order_000455,3,syn_prod_00165,22.96
syn_order_000456,1,syn_prod_00182,168.55
syn_order_000456,2,syn_prod_00033,101.17
syn_order_000456,3,syn_prod_00045,33.84
syn_order_000457,1,syn_prod_00168,42.12
syn_order_000457,2,syn_prod_00216,17.16
syn_order_000457,3,syn_prod_00268,792.37
syn_order_000457,4,syn_prod_00196,506.47
syn_order_000458,1,syn_prod_00111,218.79
syn_order_000458,2,syn_prod_00212,104.93
syn_order_000458,3,syn_prod_00161,40.56
syn_order_000458,4,syn_prod_00213,52.61
syn_order_000459,1,syn_prod_00018,48.46
syn_order_000459,2,syn_prod_00022,111.44
syn_order_000460,1,syn_prod_00075,124.56
syn_order_000460,2,syn_prod_00253,224.55
syn_order_000460,3,syn_prod_00157,36.60
syn_order_000461,1,syn_prod_00065,139.31
syn_order_000461,2,syn_prod_00259,145.67
syn_order_000461,3,syn_prod_00164,29.14
syn_order_000462,1,syn_prod_00104,472.07
syn_order_000462,2,syn_prod_00088,78.82
syn_order_000462,3,syn_prod_00011,71.26
syn_order_000463,1,syn_prod_00183,488.86
syn_order_000463,2,syn_prod_00037,119.87
syn_order_000463,3,syn_prod_00107,146.15
syn_order_000463,4,syn_prod_00087,61.46
syn_order_000464,1,syn_prod_00107,78.58
syn_order_000464,2,syn_prod_00119,65.77
syn_order_000465,1,syn_prod_00066,61.45
syn_order_000465,2,syn_prod_00203,163.99
syn_order_000466,1,syn_prod_00141,123.36
syn_order_000466,2,syn_prod_00208,54.16
syn_order_000466,3,syn_prod_00126,161.89
syn_order_000467,1,syn_prod_00185,224.09
syn_order_000467,2,syn_prod_00058,109.31
syn_order_000467,3,syn_prod_00144,28.32
syn_order_000468,1,syn_prod_00114,121.11
syn_order_000468,2,syn_prod_00118,39.81
syn_order_000468,3,syn_prod_00219,89.51
syn_order_000469,1,syn_prod_00150,117.29
syn_order_000469,2,syn_prod_00209,44.97
syn_order_000470,1,syn_prod_00109,128.72
syn_order_000470,2,syn_prod_00123,194.05
syn_order_000471,1,syn_prod_00014,58.40
syn_order_000471,2,syn_prod_00128,71.81
syn_order_000471,3,syn_prod_00022,41.94
syn_order_000471,4,syn_prod_00236,206.12
syn_order_000472,1,syn_prod_00080,245.13
syn_order_000472,2,syn_prod_00260,105.36
syn_order_000472,3,syn_prod_00162,45.04
syn_order_000473,1,syn_prod_00148,108.35
syn_order_000473,2,syn_prod_00211,93.66
syn_order_000473,3,syn_prod_00155,42.23
syn_order_000474,1,syn_prod_00067,214.90
syn_order_000474,2,syn_prod_00255,136.44
syn_order_000474,3,syn_prod_00158,29.68
syn_order_000475,1,syn_prod_00130,42.16
syn_order_000475,2,syn_prod_00158,37.97
syn_order_000476,1,syn_prod_00011,89.02
syn_order_000476,2,syn_prod_00036,167.01
syn_order_000477,1,syn_prod_00122,122.49
syn_order_000477,2,syn_prod_00159,47.85
syn_order_000477,3,syn_prod_00234,158.29
syn_order_000478,1,syn_prod_00230,34.45
syn_order_000478,2,syn_prod_00191,253.89
syn_order_000478,3,syn_prod_00141,77.66
syn_order_000479,1,syn_prod_00231,57.23
syn_order_000479,2,syn_prod_00190,616.05
syn_order_000480,1,syn_prod_00068,118.61
syn_order_000480,2,syn_prod_00010,34.64
syn_order_000480,3,syn_prod_00109,82.60
syn_order_000481,1,syn_prod_00015,56.96
syn_order_000481,2,syn_prod_00036,165.27
syn_order_000482,1,syn_prod_00113,124.83
syn_order_000482,2,syn_prod_00122,58.66
syn_order_000483,1,syn_prod_00260,246.88
syn_order_000483,2,syn_prod_00166,5.21
syn_order_000483,3,syn_prod_00040,160.14
syn_order_000483,4,syn_prod_00182,335.46
syn_order_000484,1,syn_prod_00225,130.58
syn_order_000484,2,syn_prod_00193,476.09
syn_order_000485,1,syn_prod_00136,49.72
syn_order_000485,2,syn_prod_00154,8.95
syn_order_000485,3,syn_prod_00077,58.03
syn_order_000486,1,syn_prod_00092,346.50
syn_order_000486,2,syn_prod_00102,172.62
syn_order_000486,3,syn_prod_00166,20.57
syn_order_000487,1,syn_prod_00076,238.24
syn_order_000487,2,syn_prod_00249,60.95
syn_order_000487,3,syn_prod_00153,13.34
syn_order_000488,1,syn_prod_00156,52.20
syn_order_000488,2,syn_prod_00173,8.93
syn_order_000488,3,syn_prod_00112,205.15
syn_order_000488,4,syn_prod_00082,349.82
syn_order_000489,1,syn_prod_00108,323.60
syn_order_000489,2,syn_prod_00167,48.05
syn_order_000489,3,syn_prod_00182,291.33
syn_order_000490,1,syn_prod_00206,90.76
syn_order_000490,2,syn_prod_00227,75.06
syn_order_000490,3,syn_prod_00110,216.59
syn_order_000490,4,syn_prod_00263,501.44
syn_order_000490,5,syn_prod_00243,666.81
syn_order_000491,1,syn_prod_00171,22.82
syn_order_000491,2,syn_prod_00203,166.03
syn_order_000492,1,syn_prod_00111,204.97
syn_order_000492,2,syn_prod_00122,138.91
syn_order_000492,3,syn_prod_00168,13.65
syn_order_000493,1,syn_prod_00214,76.12
syn_order_000493,2,syn_prod_00026,72.75
syn_order_000493,3,syn_prod_00147,31.83
syn_order_000494,1,syn_prod_00174,50.16
syn_order_000494,2,syn_prod_00213,71.05
syn_order_000494,3,syn_prod_00163,17.25
syn_order_000494,4,syn_prod_00243,519.37
syn_order_000494,5,syn_prod_00196,201.31
syn_order_000495,1,syn_prod_00147,142.02
syn_order_000495,2,syn_prod_00242,792.91
syn_order_000496,1,syn_prod_00181,96.82
syn_order_000496,2,syn_prod_00038,175.02
syn_order_000496,3,syn_prod_00041,95.89
syn_order_000497,1,syn_prod_00231,139.54
syn_order_000497,2,syn_prod_00053,61.69
syn_order_000498,1,syn_prod_00132,66.43
syn_order_000498,2,syn_prod_00158,51.03
syn_order_000499,1,syn_prod_00143,142.63
syn_order_000499,2,syn_prod_00208,118.00
syn_order_000499,3,syn_prod_00155,13.25
syn_order_000499,4,syn_prod_00195,613.29
syn_order_000499,5,syn_prod_00248,511.23
syn_order_000500,1,syn_prod_00088,189.27
syn_order_000500,2,syn_prod_00096,145.46
syn_order_000501,1,syn_prod_00180,480.16
syn_order_000501,2,syn_prod_00029,88.68
syn_order_000501,3,syn_prod_00058,81.28
syn_order_000502,1,syn_prod_00004,62.68
syn_order_000502,2,syn_prod_00023,47.02
syn_order_000503,1,syn_prod_00268,600.84
syn_order_000503,2,syn_prod_00211,163.98
syn_order_000503,3,syn_prod_00118,166.81
syn_order_000503,4,syn_prod_00018,79.45
syn_order_000503,5,syn_prod_00229,137.25
syn_order_000504,1,syn_prod_00011,50.42
syn_order_000504,2,syn_prod_00109,118.23
syn_order_000504,3,syn_prod_00225,152.67
syn_order_000505,1,syn_prod_00090,142.67
syn_order_000505,2,syn_prod_00103,277.65
syn_order_000505,3,syn_prod_00167,33.64
syn_order_000506,1,syn_prod_00009,37.41
syn_order_000506,2,syn_prod_00040,68.55
syn_order_000506,3,syn_prod_00029,27.20
syn_order_000507,1,syn_prod_00091,212.49
syn_order_000507,2,syn_prod_00095,180.18
syn_order_000508,1,syn_prod_00203,108.52
syn_order_000508,2,syn_prod_00227,179.47
syn_order_000508,3,syn_prod_00087,333.89
syn_order_000509,1,syn_prod_00186,493.27
syn_order_000509,2,syn_prod_00052,21.25
syn_order_000510,1,syn_prod_00076,202.88
syn_order_000510,2,syn_prod_00257,92.25
syn_order_000510,3,syn_prod_00127,171.12
syn_order_000511,1,syn_prod_00147,22.02
syn_order_000511,2,syn_prod_00208,76.06
syn_order_000511,3,syn_prod_00158,67.63
syn_order_000512,1,syn_prod_00231,136.77
syn_order_000512,2,syn_prod_00199,612.18
syn_order_000513,1,syn_prod_00150,86.50
syn_order_000513,2,syn_prod_00211,131.86
syn_order_000514,1,syn_prod_00058,16.22
syn_order_000514,2,syn_prod_00081,356.88
syn_order_000514,3,syn_prod_00165,25.56
syn_order_000515,1,syn_prod_00177,613.72
syn_order_000515,2,syn_prod_00067,248.86
syn_order_000515,3,syn_prod_00199,155.51
syn_order_000515,4,syn_prod_00238,133.06
syn_order_000516,1,syn_prod_00187,393.98
syn_order_000516,2,syn_prod_00026,163.88
syn_order_000516,3,syn_prod_00046,44.13
syn_order_000517,1,syn_prod_00069,208.11
syn_order_000517,2,syn_prod_00260,256.33
syn_order_000517,3,syn_prod_00158,23.95
syn_order_000518,1,syn_prod_00002,37.88
syn_order_000518,2,syn_prod_00029,52.58
syn_order_000519,1,syn_prod_00136,22.63
syn_order_000519,2,syn_prod_00159,21.54
syn_order_000520,1,syn_prod_00035,27.91
syn_order_000520,2,syn_prod_00016,29.46
syn_order_000520,3,syn_prod_00151,20.15
syn_order_000521,1,syn_prod_00174,5.19
syn_order_000521,2,syn_prod_00220,49.29
syn_order_000521,3,syn_prod_00183,557.99
syn_order_000522,1,syn_prod_00138,64.46
syn_order_000522,2,syn_prod_00011,70.50
syn_order_000522,3,syn_prod_00255,48.52
syn_order_000522,4,syn_prod_00223,19.07
syn_order_000523,1,syn_prod_00088,330.17
syn_order_000523,2,syn_prod_00097,357.98
syn_order_000523,3,syn_prod_00167,32.72
syn_order_000524,1,syn_prod_00082,281.48
syn_order_000524,2,syn_prod_00098,283.79
syn_order_000524,3,syn_prod_00175,16.38
syn_order_000525,1,syn_prod_00136,64.33
syn_order_000525,2,syn_prod_00160,46.52
syn_order_000525,3,syn_prod_00194,568.42
syn_order_000525,4,syn_prod_00261,418.46
syn_order_000526,1,syn_prod_00233,50.00
syn_order_000526,2,syn_prod_00198,224.45
syn_order_000527,1,syn_prod_00084,307.99
syn_order_000527,2,syn_prod_00095,66.61
syn_order_000527,3,syn_prod_00199,110.97
syn_order_000527,4,syn_prod_00241,669.14
syn_order_000528,1,syn_prod_00088,268.12
syn_order_000528,2,syn_prod_00102,161.46
syn_order_000528,3,syn_prod_00240,381.13
syn_order_000528,4,syn_prod_00200,500.61
syn_order_000529,1,syn_prod_00225,133.50
syn_order_000529,2,syn_prod_00194,119.20
syn_order_000529,3,syn_prod_00217,23.02
syn_order_000530,1,syn_prod_00114,40.70
syn_order_000530,2,syn_prod_00118,188.21
syn_order_000531,1,syn_prod_00177,578.98
syn_order_000531,2,syn_prod_00023,25.98
syn_order_000531,3,syn_prod_00046,121.51
syn_order_000532,1,syn_prod_00065,81.39
syn_order_000532,2,syn_prod_00175,18.55
syn_order_000532,3,syn_prod_00204,160.59
syn_order_000533,1,syn_prod_00076,172.71
syn_order_000533,2,syn_prod_00250,188.66
syn_order_000533,3,syn_prod_00157,19.48
syn_order_000534,1,syn_prod_00233,117.42
syn_order_000534,2,syn_prod_00196,557.61
syn_order_000535,1,syn_prod_00091,361.42
syn_order_000535,2,syn_prod_00100,288.86
syn_order_000535,3,syn_prod_00167,29.31
syn_order_000535,4,syn_prod_00241,223.00
syn_order_000535,5,syn_prod_00193,287.26
syn_order_000536,1,syn_prod_00016,57.65
syn_order_000536,2,syn_prod_00178,588.10
syn_order_000536,3,syn_prod_00248,394.72
syn_order_000536,4,syn_prod_00059,52.49
syn_order_000537,1,syn_prod_00108,258.18
syn_order_000537,2,syn_prod_00120,105.11
syn_order_000537,3,syn_prod_00028,36.40
syn_order_000538,1,syn_prod_00065,83.64
syn_order_000538,2,syn_prod_00258,146.47
syn_order_000538,3,syn_prod_00159,31.16
syn_order_000539,1,syn_prod_00107,38.01
syn_order_000539,2,syn_prod_00126,41.93
syn_order_000540,1,syn_prod_00182,189.71
syn_order_000540,2,syn_prod_00050,84.42
syn_order_000541,1,syn_prod_00154,33.53
syn_order_000541,2,syn_prod_00047,83.03
syn_order_000541,3,syn_prod_00256,103.40
syn_order_000542,1,syn_prod_00079,247.91
syn_order_000542,2,syn_prod_00090,381.84
syn_order_000542,3,syn_prod_00147,186.63
syn_order_000543,1,syn_prod_00183,373.36
syn_order_000543,2,syn_prod_00056,108.12
syn_order_000544,1,syn_prod_00128,176.36
syn_order_000544,2,syn_prod_00027,45.57
syn_order_000545,1,syn_prod_00075,228.03
syn_order_000545,2,syn_prod_00260,178.00
syn_order_000545,3,syn_prod_00172,21.87
syn_order_000546,1,syn_prod_00105,296.44
syn_order_000546,2,syn_prod_00118,106.98
syn_order_000547,1,syn_prod_00079,213.76
syn_order_000547,2,syn_prod_00199,130.19
syn_order_000547,3,syn_prod_00182,494.10
syn_order_000548,1,syn_prod_00110,173.19
syn_order_000548,2,syn_prod_00117,103.11
syn_order_000549,1,syn_prod_00228,48.02
syn_order_000549,2,syn_prod_00194,227.95
syn_order_000550,1,syn_prod_00188,183.78
syn_order_000550,2,syn_prod_00048,51.85
syn_order_000551,1,syn_prod_00113,192.32
syn_order_000551,2,syn_prod_00004,54.20
syn_order_000551,3,syn_prod_00101,372.02
syn_order_000552,1,syn_prod_00086,344.96
syn_order_000552,2,syn_prod_00104,432.05
syn_order_000552,3,syn_prod_00166,14.42
syn_order_000553,1,syn_prod_00166,8.11
syn_order_000553,2,syn_prod_00220,23.74
syn_order_000554,1,syn_prod_00005,54.49
syn_order_000554,2,syn_prod_00034,93.80
syn_order_000554,3,syn_prod_00259,40.26
syn_order_000555,1,syn_prod_00017,67.64
syn_order_000555,2,syn_prod_00034,114.70
syn_order_000556,1,syn_prod_00091,306.32
syn_order_000556,2,syn_prod_00101,264.82
syn_order_000556,3,syn_prod_00169,33.36
syn_order_000557,1,syn_prod_00141,45.22
syn_order_000557,2,syn_prod_00205,87.30
syn_order_000557,3,syn_prod_00095,344.57
syn_order_000558,1,syn_prod_00236,192.09
syn_order_000558,2,syn_prod_00191,179.98
syn_order_000558,3,syn_prod_00250,45.08
syn_order_000559,1,syn_prod_00084,255.93
syn_order_000559,2,syn_prod_00093,366.15
syn_order_000560,1,syn_prod_00106,315.18
syn_order_000560,2,syn_prod_00255,263.11
syn_order_000561,1,syn_prod_00241,777.81
syn_order_000561,2,syn_prod_00039,128.37
syn_order_000561,3,syn_prod_00258,213.49
syn_order_000561,4,syn_prod_00136,32.53
syn_order_000561,5,syn_prod_00153,16.64
syn_order_000562,1,syn_prod_00170,7.31
syn_order_000562,2,syn_prod_00222,53.06
syn_order_000563,1,syn_prod_00057,60.36
syn_order_000563,2,syn_prod_00036,74.25
syn_order_000563,3,syn_prod_00222,51.90
syn_order_000563,4,syn_prod_00165,50.42
syn_order_000564,1,syn_prod_00169,15.83
syn_order_000564,2,syn_prod_00221,18.83
syn_order_000565,1,syn_prod_00272,875.99
syn_order_000565,2,syn_prod_00207,128.75
syn_order_000566,1,syn_prod_00077,256.99
syn_order_000566,2,syn_prod_00250,263.62
syn_order_000566,3,syn_prod_00079,205.13
syn_order_000567,1,syn_prod_00167,32.79
syn_order_000567,2,syn_prod_00215,27.54
syn_order_000568,1,syn_prod_00126,90.78
syn_order_000568,2,syn_prod_00221,69.71
syn_order_000569,1,syn_prod_00016,27.56
syn_order_000569,2,syn_prod_00030,89.66
syn_order_000569,3,syn_prod_00076,239.03
syn_order_000570,1,syn_prod_00069,145.94
syn_order_000570,2,syn_prod_00250,181.73
syn_order_000570,3,syn_prod_00158,44.03
syn_order_000571,1,syn_prod_00126,33.51
syn_order_000571,2,syn_prod_00169,8.93
syn_order_000571,3,syn_prod_00025,80.39
syn_order_000572,1,syn_prod_00110,43.20
syn_order_000572,2,syn_prod_00121,135.92
syn_order_000573,1,syn_prod_00209,67.04
syn_order_000573,2,syn_prod_00051,110.08
syn_order_000573,3,syn_prod_00030,67.08
syn_order_000574,1,syn_prod_00131,62.78
syn_order_000574,2,syn_prod_00088,199.50
syn_order_000575,1,syn_prod_00058,85.54
syn_order_000575,2,syn_prod_00125,199.21
syn_order_000576,1,syn_prod_00203,158.36
syn_order_000576,2,syn_prod_00112,136.64
syn_order_000576,3,syn_prod_00248,334.68
syn_order_000577,1,syn_prod_00143,165.66
syn_order_000577,2,syn_prod_00191,506.59
syn_order_000577,3,syn_prod_00085,92.00
syn_order_000577,4,syn_prod_00179,638.85
syn_order_000577,5,syn_prod_00243,574.30
syn_order_000578,1,syn_prod_00211,96.05
syn_order_000578,2,syn_prod_00189,370.83
syn_order_000578,3,syn_prod_00241,101.60
syn_order_000579,1,syn_prod_00020,33.82
syn_order_000579,2,syn_prod_00027,53.64
syn_order_000580,1,syn_prod_00079,113.26
syn_order_000580,2,syn_prod_00251,244.51
syn_order_000580,3,syn_prod_00200,460.03
syn_order_000581,1,syn_prod_00079,206.73
syn_order_000581,2,syn_prod_00257,88.16
syn_order_000581,3,syn_prod_00156,53.44
syn_order_000582,1,syn_prod_00076,117.45
syn_order_000582,2,syn_prod_00258,80.36
syn_order_000583,1,syn_prod_00072,255.79
syn_order_000583,2,syn_prod_00255,87.50
syn_order_000583,3,syn_prod_00156,33.27
syn_order_000584,1,syn_prod_00188,230.08
syn_order_000584,2,syn_prod_00042,24.46
syn_order_000584,3,syn_prod_00036,42.94
syn_order_000585,1,syn_prod_00144,114.17
syn_order_000585,2,syn_prod_00205,167.71
syn_order_000586,1,syn_prod_00072,75.34
syn_order_000586,2,syn_prod_00259,155.45
syn_order_000587,1,syn_prod_00178,144.59
syn_order_000587,2,syn_prod_00053,94.93
syn_order_000588,1,syn_prod_00228,133.85
syn_order_000588,2,syn_prod_00053,29.12
syn_order_000588,3,syn_prod_00087,316.95
syn_order_000589,1,syn_prod_00147,80.54
syn_order_000589,2,syn_prod_00211,109.68
syn_order_000590,1,syn_prod_00184,123.74
syn_order_000590,2,syn_prod_00049,71.27
syn_order_000591,1,syn_prod_00088,299.29
syn_order_000591,2,syn_prod_00095,236.01
syn_order_000591,3,syn_prod_00187,252.90
syn_order_000592,1,syn_prod_00077,207.70
syn_order_000592,2,syn_prod_00256,84.47
syn_order_000593,1,syn_prod_00185,262.73
syn_order_000593,2,syn_prod_00038,109.73
syn_order_000593,3,syn_prod_00042,128.93
syn_order_000594,1,syn_prod_00105,38.25
syn_order_000594,2,syn_prod_00221,63.43
syn_order_000595,1,syn_prod_00059,92.63
syn_order_000595,2,syn_prod_00115,200.78
syn_order_000595,3,syn_prod_00078,163.75
syn_order_000595,4,syn_prod_00100,318.64
syn_order_000596,1,syn_prod_00013,65.50
syn_order_000596,2,syn_prod_00032,143.80
syn_order_000597,1,syn_prod_00012,80.34
syn_order_000597,2,syn_prod_00039,29.17
syn_order_000597,3,syn_prod_00011,47.30
syn_order_000598,1,syn_prod_00108,230.20
syn_order_000598,2,syn_prod_00126,46.99
syn_order_000598,3,syn_prod_00248,117.82
syn_order_000598,4,syn_prod_00193,150.97
syn_order_000599,1,syn_prod_00234,118.77
syn_order_000599,2,syn_prod_00195,245.30
syn_order_000599,3,syn_prod_00128,123.94
syn_order_000600,1,syn_prod_00114,58.49
syn_order_000600,2,syn_prod_00124,50.01
syn_order_000601,1,syn_prod_00091,172.33
syn_order_000601,2,syn_prod_00102,197.78
syn_order_000601,3,syn_prod_00171,15.09
syn_order_000602,1,syn_prod_00217,89.71
syn_order_000602,2,syn_prod_00053,107.53
syn_order_000603,1,syn_prod_00079,56.32
syn_order_000603,2,syn_prod_00254,101.97
syn_order_000603,3,syn_prod_00162,57.67
syn_order_000604,1,syn_prod_00070,132.40
syn_order_000604,2,syn_prod_00257,111.77
syn_order_000605,1,syn_prod_00149,50.70
syn_order_000605,2,syn_prod_00201,113.43
syn_order_000606,1,syn_prod_00144,132.34
syn_order_000606,2,syn_prod_00212,160.59
syn_order_000606,3,syn_prod_00157,66.10
syn_order_000607,1,syn_prod_00188,429.79
syn_order_000607,2,syn_prod_00037,56.10
syn_order_000607,3,syn_prod_00055,31.99
syn_order_000608,1,syn_prod_00142,127.77
syn_order_000608,2,syn_prod_00207,58.57
syn_order_000609,1,syn_prod_00082,101.24
syn_order_000609,2,syn_prod_00093,172.97
syn_order_000609,3,syn_prod_00157,36.78
syn_order_000610,1,syn_prod_00002,92.21
syn_order_000610,2,syn_prod_00036,146.25
syn_order_000610,3,syn_prod_00062,228.41
syn_order_000610,4,syn_prod_00262,344.26
syn_order_000610,5,syn_prod_00241,703.04
syn_order_000611,1,syn_prod_00092,361.03
syn_order_000611,2,syn_prod_00168,10.60
syn_order_000612,1,syn_prod_00216,58.79
syn_order_000612,2,syn_prod_00254,115.68
syn_order_000612,3,syn_prod_00079,200.88
syn_order_000613,1,syn_prod_00253,142.67
syn_order_000613,2,syn_prod_00049,114.23
syn_order_000613,3,syn_prod_00022,101.01
syn_order_000614,1,syn_prod_00069,232.87
syn_order_000614,2,syn_prod_00251,123.93
syn_order_000614,3,syn_prod_00116,142.73
syn_order_000615,1,syn_prod_00002,71.18
syn_order_000615,2,syn_prod_00028,64.21
syn_order_000616,1,syn_prod_00113,298.49
syn_order_000616,2,syn_prod_00124,107.69
syn_order_000617,1,syn_prod_00264,330.91
syn_order_000617,2,syn_prod_00066,241.08
syn_order_000618,1,syn_prod_00181,571.20
syn_order_000618,2,syn_prod_00036,98.02
syn_order_000618,3,syn_prod_00054,121.55
syn_order_000619,1,syn_prod_00167,39.92
syn_order_000619,2,syn_prod_00218,44.83
syn_order_000620,1,syn_prod_00083,281.31
syn_order_000620,2,syn_prod_00187,140.29
syn_order_000620,3,syn_prod_00195,204.05
syn_order_000621,1,syn_prod_00065,225.57
syn_order_000621,2,syn_prod_00259,135.53
syn_order_000621,3,syn_prod_00071,136.59
syn_order_000622,1,syn_prod_00050,37.85
syn_order_000622,2,syn_prod_00147,82.49
syn_order_000623,1,syn_prod_00168,4.47
syn_order_000623,2,syn_prod_00222,60.88
syn_order_000624,1,syn_prod_00052,34.56
syn_order_000624,2,syn_prod_00186,129.24
syn_order_000624,3,syn_prod_00104,301.89
syn_order_000624,4,syn_prod_00112,286.10
syn_order_000624,5,syn_prod_00076,61.67
syn_order_000625,1,syn_prod_00232,93.83
syn_order_000625,2,syn_prod_00207,148.16
syn_order_000626,1,syn_prod_00084,201.87
syn_order_000626,2,syn_prod_00099,424.53
syn_order_000626,3,syn_prod_00165,14.72
syn_order_000627,1,syn_prod_00176,17.31
syn_order_000627,2,syn_prod_00111,257.66
syn_order_000627,3,syn_prod_00241,123.33
syn_order_000627,4,syn_prod_00269,137.59
syn_order_000628,1,syn_prod_00138,104.05
syn_order_000628,2,syn_prod_00162,51.99
syn_order_000629,1,syn_prod_00231,148.20
syn_order_000629,2,syn_prod_00191,680.20
syn_order_000630,1,syn_prod_00149,103.78
syn_order_000630,2,syn_prod_00206,151.44
syn_order_000630,3,syn_prod_00155,13.56
syn_order_000631,1,syn_prod_00145,147.13
syn_order_000631,2,syn_prod_00207,61.00
syn_order_000631,3,syn_prod_00009,65.20
syn_order_000632,1,syn_prod_00076,206.83
syn_order_000632,2,syn_prod_00227,126.47
syn_order_000633,1,syn_prod_00112,109.19
syn_order_000633,2,syn_prod_00055,65.19
syn_order_000633,3,syn_prod_00016,21.14
syn_order_000634,1,syn_prod_00236,184.97
syn_order_000634,2,syn_prod_00190,296.75
syn_order_000635,1,syn_prod_00145,115.75
syn_order_000635,2,syn_prod_00211,107.02
syn_order_000635,3,syn_prod_00059,129.77
syn_order_000636,1,syn_prod_00086,54.74
syn_order_000636,2,syn_prod_00103,511.41
syn_order_000636,3,syn_prod_00262,409.28
syn_order_000636,4,syn_prod_00246,748.28
syn_order_000637,1,syn_prod_00115,177.71
syn_order_000637,2,syn_prod_00127,221.04
syn_order_000637,3,syn_prod_00040,126.99
syn_order_000638,1,syn_prod_00011,90.95
syn_order_000638,2,syn_prod_00039,45.04
syn_order_000639,1,syn_prod_00063,124.74
syn_order_000639,2,syn_prod_00203,54.49
syn_order_000639,3,syn_prod_00195,135.30
syn_order_000639,4,syn_prod_00132,27.97
syn_order_000640,1,syn_prod_00085,383.90
syn_order_000640,2,syn_prod_00102,120.39
syn_order_000640,3,syn_prod_00127,49.22
syn_order_000641,1,syn_prod_00136,38.31
syn_order_000641,2,syn_prod_00154,54.90
syn_order_000642,1,syn_prod_00178,83.86
syn_order_000642,2,syn_prod_00031,175.86
syn_order_000642,3,syn_prod_00048,89.48
syn_order_000643,1,syn_prod_00133,21.93
syn_order_000643,2,syn_prod_00156,24.74
syn_order_000643,3,syn_prod_00023,167.18
syn_order_000643,4,syn_prod_00125,51.53
syn_order_000643,5,syn_prod_00014,49.80
syn_order_000644,1,syn_prod_00090,75.66
syn_order_000644,2,syn_prod_00101,67.48
syn_order_000644,3,syn_prod_00176,24.58
syn_order_000645,1,syn_prod_00071,167.12
syn_order_000645,2,syn_prod_00256,220.55
syn_order_000646,1,syn_prod_00144,51.46
syn_order_000646,2,syn_prod_00212,167.29
syn_order_000646,3,syn_prod_00241,706.28
syn_order_000647,1,syn_prod_00232,152.06
syn_order_000647,2,syn_prod_00199,678.80
syn_order_000647,3,syn_prod_00102,393.92
syn_order_000647,4,syn_prod_00265,590.98
syn_order_000648,1,syn_prod_00167,9.45
syn_order_000648,2,syn_prod_00104,506.44
syn_order_000649,1,syn_prod_00173,10.42
syn_order_000649,2,syn_prod_00112,159.63
syn_order_000650,1,syn_prod_00088,221.81
syn_order_000650,2,syn_prod_00100,329.20
